id,subcat_sed,direccion,cve_delg,ubicacion,nombre,superficie,perimetro,categoria
317,8,Corralejo,7,BUENAVISTA Y PRIV. PTAVALO,PARQUE SAN BARTOLO (ATEPEHUACAN),15052.4603732,474.906223539,4
318,3,Juan de Dios Batiz,7,,,473.107218667,228.500581828,2
319,3,Juan de Dios Batiz,7,,JUAN DE DIOS BATIZ,1107.84945744,240.741966392,2
320,3,Luis Enrique Erro,7,N/E,CAMELLON AV. JUAN DE DIOS BATIZ,929.183244663,228.132977311,2
321,3,Miguel Bernard,7,,,372.307529098,400.407481424,2
322,8,Juan de Dios Bátiz,7,DE CALZADA VALLEJOA A AV. MIGUEL BERNARD,CAMELLON AV. MIGUEL OTHON (AV. DE LAS TORRES),19345.7076859,1186.82198002,4
323,8,Metrobús Linea 1,7,,CAMELLON INSURGENTES NORTE,2710.58732577,251.428667163,4
324,3,Sierravista,7,,,154.591552881,123.716175768,2
325,2,Venustiano Carranza,7,,,12924.7048397,990.881989988,1
326,5,Avenida Brecha Cerro del Chiquihuite,7,,,9856.4211418,789.200815984,1
327,3,50 del Temoluco,7,,,1760.10250245,444.573118398,2
328,4,De la Escollera,7,N/E,CAMELLON AV. TEMOLUCO,9647.46387589,2147.73294083,1
329,2,Lázaro Cárdenas,7,N/E,CAMELLON EJE CENTRAL LAZARO CARDENAS,12067.2354161,1020.26909568,1
330,3,Autopista Naucalpan-Ecatepec,7,N/E,CAMELLON AV. RIO DE LOS REMEDIOS,1783.40802664,301.786728287,2
331,3,Lázaro Cárdenas,7,,CAMELLON EJE CENTRAL LAZARO CARDENAS,20102.9699428,3173.75452832,2
332,3,NORTE 1-K,7,,CAMELLON EJE CENTRAL LAZARO CARDENAS,1011.17127496,407.53196983,2
333,3,Robles Domínguez,7,,CAMELLON EJE 3 NTE. (AV. ING. ALFREDO ROBLES DOMIN,729.850401628,195.776891064,2
334,3,Av. Instituto Politécnico Nacional,7,ENTRE AV. ACUEDUCTO Y PTE. 112,CAMELLON AV. POLITECNICO,762.023082025,383.99716287,2
335,3,Avenida Fortuna,7,,CAMELLON AV. EJE 4 NTE. (PTE. 128),2081.65769121,1094.86749121,2
336,3,Lázaro Cárdenas,7,,,677.014786574,315.973827678,2
337,3,Maestro Sotero Prieto,7,CALLE FRAY DE ZUMARRAGA Y  CALLE 5 DE FEBRERO,JARDIN DE LAS ROSAS,483.506327785,170.179702396,2
338,3,Rómulo Escobar Zerman,7,TEYOTL Y AV. DEL PARQUE,CAMELLON AV. ROMULO ESCOBAR,1414.04631564,361.866466983,2
339,3,MEYERBEER,7,,,564.019840157,138.418844165,2
340,3,Avenida Talismán,7,,CAMELLON EJE 4 NTE. (AV. TALISMAN),4510.97282478,446.802032028,2
341,5,Panaderos,15,,,30.3913522261,24.1336796695,1
342,5,,15,,,213.792349519,118.291021887,1
343,8,Ferrocarril Interoceanico,15,"CRATER,AGUA Y AV. DE LAS FUENTES, COL.JARDINES DEL",JARDIN OAXACA,9583.97551624,386.53163663,4
344,4,Ret. 21,15,,,2275.61026996,444.978428375,1
345,8,Cerrajeria,15,,,1235.99803455,303.281436921,4
346,3,Avenida Gran Canal,15,,,145.226703361,128.998868887,2
347,5,Río de la Piedad,15,,,1638.09893232,574.999473186,1
348,3,Anselmo de la Portilla,15,,CAMELLON AV. ANSELMO DE LA PORTILLA,831.281446506,528.389505343,2
349,5,Lateral Nte. C. Robelo,15,,,1782.6760304,460.997313954,1
350,3,Francisco del Paso y Troncoso,15,,,663.259339946,546.899045202,2
351,8,Ret. 7,15,,,873.030010463,118.410033491,4
352,3,Ruíz Cortínez,15,,GLORIETA,612.571403805,154.405720268,2
353,9,Nicolas Bravo,15,,,202.768252353,50.5428847399,2
354,3,Agiabampo,15,,,1286.37849057,1019.65890368,2
355,7,Stand de Tiro,15,,,20088.5988657,2941.32726134,1
356,8,Tahel,15,,DEPORTIVO OCEANIA,2704.33897004,214.571311967,4
357,3,Río de la Piedad,15,,,390.197706619,107.314352563,2
358,5,Revolución,15,,,1161.07630703,444.720767702,1
359,3,Viaducto,15,,CAMELLON VIADUCTO (RIO DE LA PIEDAD),4342.17200854,1519.32989501,2
360,3,Viaducto,15,,CAMELLON VIADUCTO (RIO DE LA PIEDAD),3895.077439,1125.22527078,2
361,7,Talleres Graficos,15,,,1893.58674805,354.258351882,1
362,3,Calle Ochenta y Tres (83),15,CALZ. IGNACION ZARAGOZA,CAMELLON CALZADA IGNACIO ZARAGOZA,1608.21545272,574.215156889,2
363,3,Ret. 47 de AV. del Taller,15,,CAMELLON AV. DEL TALLER,2335.65164682,1471.86252936,2
364,3,Calle 7,15,,CAMELLON AV. FCO. MORAZAN - AV. OCHO,7388.77258093,2162.92411263,2
365,3,63,15,,,1482.37166025,482.775358661,2
366,3,Viaducto,15,,CAMELLON VIADUCTO (RIO DE LA PIEDAD),1044.28029765,385.816656793,2
367,3,Benito Coquet,15,,,1374.02985499,836.19659196,2
368,5,Norte 33,15,,,2020.62317199,419.68635997,1
369,3,Plomeros,15,AV. CIRCUNVALACION,CAMELLON AV. CIRCUNVALACION,6815.59178893,1094.41080301,2
370,5,Luis Lara Pardo,15,,,1433.99374284,265.566701748,1
371,4,Ret. 6 de Nicolás León,15,,CAMELLON GENARO GARCIA,17802.7918499,2731.34605977,1
372,3,Ret. 11,15,,CAMELLON AV. NICOLAS LEON,2083.32114435,1150.29952893,2
373,5,Ret. 3,15,,,332.280922463,137.052337554,1
374,3,Fray Servando y Teresa de Mier,15,ANILLO DE CIRCUNVALACION A GALINDO VILLA,CAMELLON AV. FRAY SERVANDO,2120.06808404,2007.0216148,2
375,5,Jaiba,15,,,16.7547192089,18.3513914875,1
376,3,Calzada Ignacio Zaragoza,15,CALZ. IGNACIO ZARAGOZA,CAMELLON AV. CALZADA IGNACIO ZARAGOZA,6107.33270512,784.91084228,2
377,3,Norte 13,15,AV. NORTE Y AV. ORIENTE 172,CAMELLON AV. NORTE Y ORIENTE 172,4706.56079304,1199.02337637,2
378,5,Prolongación Río Churubusco,15,,,54.5494296839,29.5760241424,1
379,3,Oriente 138,15,,,436.651772872,176.310943176,2
380,8,,16,,0,3674.84000001,303.16765609,4
381,5,Mariano Abasolo,16,,,498.940129709,220.86274697,1
382,20,Zacapa,16,ZACAPA A CAMINO NVO. A NATIVITAS,BOSQUE DE NATIVITAS,223945.669777,2552.86500531,8
383,5,Rincón del Río,16,,0,28428.8161109,1284.51469648,1
384,14,Morelos,16,GPE. I. RAMIREZ Y PINO,JARDIN JUAREZ Y MORELOS,2550.80608704,208.76932471,3
385,5,Camino Ancho,16,,,2705.56449586,578.424112721,1
386,3,Canal de Chalco,16,,SUELO DE CONSERVACION,27816.7348197,1829.42964748,2
387,3,Camino Viejo a Tulyehualco,16,,0,673.61285561,187.116908481,2
388,8,Plaza de los Balcones,16,BALCONES Y ALCAZAR,PLAZA DE LOS BALCONES,1574.57281878,176.952160626,4
389,8,Plaza Fuentes,16,C. DE BARANDALES ENTRE TEJA Y PORTONES,JARDIN BARANDALES,4965.94400174,281.932410285,4
390,3,Pérgolas,16,AV. DE LOS ARCOS OTE. Y AV. ARCOS PTE.,JARDIN DE LOS ARCOS Y GLORIETA PRGOLAS,300.318297015,61.5103266704,2
391,3,16 de Septiembre,16,,,689.786325879,156.844721936,2
392,3,Guadalupe I. Ramírez,16,ENTRE PROL. DIVISION DEL NORTE Y GLADIOLAS,CAMELLON AV. GPE. I. RAMIREZ,931.98549369,196.141968868,2
393,1,,16,,,7852.97775728,490.265322273,1
394,3,16 de Septiembre,16,,,676.243075568,209.891336113,2
395,3,José Bernal,13,,,159.458489807,202.519132645,2
396,3,Riachuelo Serpentino,13,,,238.925952683,236.671720389,2
397,8,Estanislao Ramírez Ruiz,13,PROL. ESTANISLAO RAMIREZ RUIZ Y LAGO DE MUERTE COL 3 DE MAYO,MODULO DEPORTIVO 3 DE MAYO,1579.01610541,165.422082526,6
398,3,Avenida Tláhuac,13,,,85.745354814,61.78289938,2
399,3,Avenida Tláhuac,13,,,322.073157213,176.938589947,2
400,3,La Turba,13,,SUELO DE CONSERVACION,1009.64977021,264.374959424,2
401,3,Heberto Castillo,13,AV. LA TURBA ESQ. AVENIDA HEBERTO CASTILLO,BOSQUE DE TLAHUAC,1267.75975296,1264.56378026,2
402,3,Heberto Castillo,13,,SUELO DE CONSERVACION,321.015226207,303.244312809,2
403,8,,13,AV. STA. CRUZ DEODATO,PARQUE SOLIDARIDAD,3234.1713643,228.599711207,4
404,7,La Turba,13,,,1746.41836838,365.981644257,1
405,2,Lago Cuitzeo,13,,,24173.2393228,1062.76709386,1
406,5,San Juan de Dios,14,,,5598.51686256,926.011201658,1
407,5,,14,,,21259.7707749,1013.41682538,1
408,5,,14,,,4296.84836963,811.93304638,1
409,3,Jojutla,14,,,156.835525221,145.010857652,2
410,3,Yaxabá,14,,,529.311970506,232.075159184,2
411,10,Calzada de Tlalpan,14,DE RENATO LEDUC A INSURGENTES,CAMELLON CALZ. TLALPAN,939.719425308,165.801702019,2
412,3,Lateral Periferico,14,,CAMELLON ANILLO PERIFERICO (Blvd. ADOLFO LOPEZ MAT,3242.86361548,990.259871209,2
413,3,Lateral Periferico,14,,,768.372442986,403.681297458,2
414,3,Chicoasén,14,,CAMELLON AV. CHICOASEN,1632.78475946,298.665437523,2
415,3,Periférico,14,,CAMELLON ANILLO PERIFERICO (Blvd. ADOLFO LOPEZ MAT,1106.5769268,431.341806577,2
416,3,Lateral Periferico,14,,CAMELLON ANILLO PERIFERICO (Blvd. ADOLFO LOPEZ MAT,1257.57728179,485.315765782,2
417,3,A.U. Sur Cuernavaca,14,,CAMELLON ANILLO PERIFERICO (Blvd. ADOLFO LOPEZ MAT,1305.38243157,812.18401566,2
418,3,Avenida San Fernando,14,,CAMELLON AV. SAN FERNANDO,665.251266721,322.157646295,2
419,8,San Fernando,14,SAN FERNANDO E INSURGENTES,PLAZA HIDALGO,1604.75819388,160.837683898,4
420,3,San Fernando,14,,CAMELLON AV. SAN FERNANDO,2839.01993744,359.786899442,2
421,3,Av. Insurgentes Sur,14,,CAMELLON AV. INSURGENTES SUR,904.054064182,652.33924817,2
422,3,Ignacio Zaragoza,14,,CAMELLON AV. INSURGENTES SUR,721.822062158,537.399754535,2
423,3,Lateral Periferico,14,,CAMELLON ANILLO PERIFERICO (Blvd. ADOLFO LOPEZ MAT,573.879292999,250.316496539,2
424,3,Kopomá,14,,CAMELLON AV. TIXKOKOB,1313.09459479,170.074370876,2
425,3,Yaxabá,14,,,852.499429947,171.345067443,2
426,10,Lateral Periferico,14,,CAMELLON ANILLO PERIFERICO (Blvd. ADOLFO LOPEZ MAT,4701.51226181,247.891754742,2
427,10,Fuentes Brotantes,14,,,63.7998393482,57.8966412944,2
428,21,Av. De Las Fuentes,14,,,3605.59667905,271.161375946,5
429,8,Lázaro Cárdenas,14,JESUS LECUONA Y ALFREDO B BONFIL,PARQUE JOSE MARIA MORELOS Y PAVON,11758.5006711,548.60210824,4
430,3,Monte de Sajama,14,,,1231.91757493,294.785303686,2
431,3,La Malinche,14,,,117.476587305,98.5706325759,2
432,3,Boulevard Picacho Ajusco,14,,GLORIETA,2707.02882704,293.558198235,2
433,5,Daniel Cosío Villegas,14,,RESERVA ECOLOGICA,15379.8948344,630.990142057,1
434,20,Calle 2,14,,RESERVA ECOLOGICA,686240.128082,3598.8667536,8
435,3,Línea 4,14,,CAMELLON AV. LINEA UNO,612.620868226,137.131191915,2
436,3,Maní,14,,CAMELLON AV. MANI,1179.96817457,300.011265922,2
437,10,Ferrocarril de Cuernavaca - Ciclopista,14,,CAMELLON AV. TARASQUILLO (F.C. DE CUERNAVACA),2202.67060157,585.257965283,2
438,4,,14,,,104.360891911,43.8100669986,1
439,3,Hacienda Mazatepec,14,,,88.1439008424,63.5199806723,2
440,3,Sauzales,14,,,90.6865076801,55.4384627032,2
441,3,Sauzales,14,,CAMELLON AV. SAUZALES,374.083740487,214.799187999,2
442,3,De Los Tenorios,14,,,236.040569699,159.016201061,2
443,3,Línea 4,14,,CAMELLON AV. LINEA UNO,333.961788624,113.523924841,2
444,8,Rancho Vergel,14,"JACARANDA, OLMO, ROBLE Y CIPRES",PARQUE VERGEL COAPA,6188.50673365,314.848516787,4
445,3,,14,,LOS FRAMBOYANES,87.9221876355,78.2948955729,2
446,3,Avenida Cobalto,14,,LOS FRAMBOYANES,143.794370623,107.77183159,2
447,10,Peto,14,,,12009.2164195,1132.70706589,2
448,19,NFORA,15,,CANAL DE DESAGUE (EMILIANO ZAPATA),3540.48739533,333.314582269,6
449,16,,15,,,151.444785146,53.8296863526,6
450,5,,15,,,52.9552435522,52.5243679674,1
451,5,,15,,,12.2479806586,15.800998004,1
452,5,,15,,,,,1
453,9,Norte 17,15,"BLV. P. AEREO Y AV. MEX, COL. PEÑON DE LOS BAÑOS",GLORIETA  BLV. ORIENTE,4499.30500232,257.666826119,2
454,12,Unión,15,,,999.862892285,136.266777606,4
455,3,Fuente de los Molinos,14,,CAMELLON AV. FUENTES DE LOS MOLINOS,2423.0137182,232.815914405,2
456,3,Calzada Acoxpa,14,,CAMELLON AV. ACOXPA,537.962367718,290.39315417,2
457,5,"Cjon. ""Y"" de Rio Frio",15,,,1647.93183001,664.989679425,1
458,4,Ret. 13 de Fco. del Paso y T.,15,,,1334.58250947,394.091096555,1
459,4,Ret. 4 de M. Rivera Cambas,15,,,2796.33043709,615.332304686,1
460,14,Juan de la Granja,15,AV. CONGRESO DE LA UNION,PARQUE GPE. VICTORIA,12710.1908766,712.10694266,3
461,3,Retorno 106,9,,,454.377690206,311.935085425,2
462,7,Oriente 26,15,FRAY SERVANDO TERESA DE MIER Y CONGRE. DE LA UNION,PARQUE CHIAPAS,11280.8270686,1195.47666634,1
463,5,Oriente 26,15,FRAY SERVANDO TERESA DE MIER Y CONGRE. DE LA UNION,PARQUE CHIAPAS,3441.31605658,994.170684601,1
464,3,Calle 3,15,CALZ. IGNACIO ZARAGOZA,CAMELLON CALZADA IGNACIO ZARAGOZA,1263.1583187,556.335307183,2
465,3,Calle 47,15,CALZ. IGNACION ZARAGOZA,CAMELLON CALZADA IGNACIO ZARAGOZA,7759.96537597,418.544338531,2
466,5,,15,,,5448.89521159,917.869719667,1
467,3,Calz. Ignacio Zaragoza,15,CALZ. IGNACION ZARAGOZA,CAMELLON CALZADA IGNACIO ZARAGOZA,1463.75755345,730.362149863,2
468,8,Las Torres,9,"AV, DEL ROSAL-PTE. RAMIREZ",CAMELLON AV. LOS ANGELES,2010.00048191,297.495519181,4
469,8,Felipe Ángeles,9,,,851.762123147,180.994641456,4
470,3,Oriente 160,9,CANAL NACIONAL Y EJE 6,CAMELLON EJE 2 OTE. (CALZ. DE LA VIGA),227.777179436,89.1979355039,2
471,5,Calle Seis,15,,,1107.294251,508.050632803,1
472,8,Guelatao,9,,,2609.99589497,501.152717914,4
473,5,VEREDA 75,9,,,72.8690149209,51.54635987,1
474,5,Geranio,9,,,472.051485373,134.672524042,1
475,8,Capitan Piloto Aviador Carlos León,15,,,8156.65933053,530.743264113,4
476,2,Calz. Ignacio Zaragoza,15,CALZ. IGNACION ZARAGOZA,CAMELLON CALZADA IGNACIO ZARAGOZA,12339.1647033,677.90134705,1
477,3,Oriente 172,15,AV. NORTE Y AV. ORIENTE 172,CAMELLON AV. NORTE Y ORIENTE 172,814.231606618,268.995661776,2
478,5,Coronel Lino Merino,9,,,124.829165871,76.8264382019,1
479,3,Avenida Díaz Soto y Gama,9,,,1560.06539365,808.355934125,2
480,3,Calz. Ignacio Zaragoza,15,,,1047.7855968,163.621506299,2
481,12,Porfirio Sosa,9,,,4784.69766818,897.199219351,4
482,11,,9,,,52.3209541043,43.8855996713,1
483,3,Lic. Lázaro Pavia,15,ANILLO DE CIRCUNVALACION A GALINDO VILLA,CAMELLON AV. FRAY SERVANDO,2224.68628384,1072.26378848,2
484,3,Río Churubusco,9,,CAMELLON  INTERIOR (AV. RIO CHURUBUSCO),8721.89776455,851.498437279,2
485,3,Reforma III,6,ENTRE AV. PERALVILLO A PARCIALIDAD,CAMELLON AV. MATAMOROS,274.089121043,75.9160382698,2
486,3,,15,,,837.107126112,353.788016682,2
487,8,Cda. de la Viga,6,"LA VIGA ESIQ. CANAL, COL. ESPERANZA",JARDIN DEL INDIO,2506.39783136,221.751982377,4
488,3,Monte de Piedad,6,,,32.3273590379,26.1280792786,2
489,8,Dr. Claudio Bernard,6,"LAZARO CAR. DR. BARRAGAN Y DR. ERAZO, DOCTORES",JARDIN DEL MEDICO (PLAZA LAZARO CANDENAS),5368.97372462,374.356391836,4
490,3,Paseo de la Reforma,6,,,59.2629742674,70.7359295165,2
491,6,Emilio Dondé,6,"BALDERAS ESIQ. EMILIO DONDE, CENTRO HISTORICO",PLAZA DE LA CIUDADELA,21444.6821787,961.756884658,3
492,3,Ferrocarril Industrial,15,,,1779.9800626,560.156240786,2
493,7,Calzada San Antonio Abad,6,"VIADUCTO RIO DE LA PIEDAD Y SAN ANTONIO ABAD, ASTU","GLORIETA DEL AGUILA, DEL TEBOL",1331.93350462,155.448787792,1
494,3,Calzada Vallejo,6,"EJE CEN., DR. MARQUEZ Y JUAN A. MATEOS",CAMELLON AV. TIO SAM,138.377673967,108.486767081,2
495,8,Canal Atizapan,16,,SUELO DE CONSERVACION,1062.93265344,130.431376993,4
496,8,Reforma III,6,PEDRO MORENO Y PASEO DE LA REFORMA,TRIANGULO,1786.24258423,178.100100796,4
497,3,Francisco Márquez,6,DE MAZATLAN A JOSE VASCONCELOS,FRANCISCO MARQUEZ,1113.64956492,183.775742499,2
498,3,Transval,6,,,227.147745648,204.150683143,2
499,3,Metrobús Linea 2,6,AV. VASCONCELOS A EJE 3,CAMELLON EJE 4 SUR BENJAMIN FRANKLIN,1377.91741063,795.415330007,2
500,8,Franz Liszt,6,"LAZARO CARDENAS, ESQ. SIHUBERT, LIZST, PERALVILLO",PARQUE CUATRO VIENTOS,6435.06470468,315.187379132,4
501,3,Tenochtitlán,16,,0,682.326633433,230.235152114,2
502,3,San Lorenzo,16,,,1565.45468762,648.638379516,2
503,3,Choapan,6,"EJE 3 SUR ESQ. EJE 4 BENJAMIN FRANKLIN, HIPODROMO",JARDIN BAJA CALIFORNIA,1192.48233799,222.845496128,2
504,3,Metrobús Linea 1,6,SECCION STA. MA. LA RIBERA - INSIURGENTES C.,CAMELLON AV. INSURGENTES CENTRO,263.649936059,117.463681447,2
505,8,Francisco I. Madero,16,,JARDIN ATRIO DE IGLESIA SANTIAGO TULYEHUALCO,4081.88475029,257.713688176,4
506,5,Acueducto,16,,,5096.49112679,959.962008491,1
507,3,Guadalupe I. Ramirez,16,ENTRE PROL. DIVISION DEL NORTE Y GLADIOLAS,CAMELLON AV. GPE. I. RAMIREZ,983.163552996,481.79036525,2
508,9,Paseo de la Reforma,6,"REFORMA, PEDRO MORENO Y VIOLETA, GUERRERO",GLORIETA SIMON BOLIVAR,7982.78087875,756.779115306,2
509,3,Metrobús Linea 1,6,AV. INSURGENTES,CAMELLON AV. INSURGENTES,3909.1249748,732.734360363,2
510,3,Nopal,6,,,771.754527972,145.227471338,2
511,3,Avenida Chapultepec,6,AV. CHAPULTEPEC,CAMELLON AV. CHAPULTEPEC,425.135702089,261.707508886,2
512,3,Lic. Miguel Lanz Duret,11,,,67.5280397677,52.5614302057,2
513,8,Platino,6,EJE 2 NORTE Y REFORMA,CAMELLON AV. PERALVILLO,776.73938138,119.526630788,4
514,17,,7,AV. EDO. DE MEXICO NO. 200 COL. LOMA DE LA PALMA,PARQUE CARMEN SERDAN,389.175053854,160.798399436,7
515,3,Lago Alberto,11,,CAMELLON AV. LAGO ALBERTO,1191.44150293,397.727001498,2
516,3,Juan Vasquez de Mella,11,DE BOULEVARD M. AVILA CAMACHO A V. HOMERO,CAMELLON AV. VAZQUEZ DE MELLA,234.189609143,123.699956228,2
517,3,Pascuas,5,,,1351.2639516,402.506372493,2
518,8,Ciclopista del Parque Bicentenario,11,AV. 5 DE MAYO,CAMELLON 5 DE MAYO,610384.080615,4630.51458536,4
519,3,Puente Km 15,5,CARRETERA MEXICO-TOLUCA,CAMELLON AV. MEXICO-TOLUCA,7466.7921913,2643.96379018,2
520,3,Calzada Mexico - Tacuba,11,,GLORIETA,510.421575083,219.554492988,2
521,3,Calz. de los Gallos,11,,,360.423320282,206.835851507,2
522,3,Bosque de Teponaztle,5,"AV. PASEO DE LOS LAURELES, B. DE LAS LOMAS",CAMELLON AV. PASEO DE LOS LAURELES,3482.0880264,679.93098023,2
523,3,Río San Joaquín,11,,CAMELLON AV. GRAL. MARIANO ESCOBEDO,1530.14449793,950.184549019,2
524,19,Calle San Miguel,5,,,12184.3148247,476.853120948,6
525,7,,11,,,1174.88829439,169.174579676,1
526,7,,11,,,26214.074943,993.26695978,1
527,7,,11,,,13352.5682863,649.015854496,1
528,3,Lago Ginebra,11,,,449.566367066,195.395799079,2
529,8,Bosque de Bugambilias,5,,,24191.3201884,884.001227008,4
530,11,,5,COL. BOSQUES DE LAS LOMAS,BARRANCA MILPA VIEJA,3327.67061622,260.465736749,1
531,11,,5,,,79.4871981414,38.9585746529,1
532,11,,5,,,133.338439516,75.6471430079,1
533,9,Paseo de los Ahuehuetes Sur,5,,,98.1597097022,35.1663003019,2
534,16,Mario Pani,5,,,27.2493321666,72.5247781387,6
535,21,Loma de Vista Hermosa,5,AV. PASEO DE LOS TAMARINDOS,CAMELLON AV. PASEO DE LOS TAMARINDOS,33094.7204457,1734.218378,5
536,5,Daniel Cabrera,11,,,1340.38163584,392.871744619,1
537,3,Reforma III,6,,,392.277290448,80.1911450945,2
538,3,Metrobús Linea 2,6,AV. VASCONCELOS A EJE 3,CAMELLON EJE 4 SUR BENJAMIN FRANKLIN,371.11175949,171.329962682,2
539,4,Cacalco,11,,,2095.54780452,791.005873461,1
540,8,U,4,,,161.369817026,93.230923901,4
541,6,,12,,,348.962532148,105.821774212,3
542,6,,12,,,246.740541728,62.8361555452,3
543,5,JUSTO SIERRA,12,,,357.708979322,118.363061534,1
544,5,José María Morelos,12,,,78.7833588432,49.2266222378,1
545,9,Carretera San Pedro Bartolomé,12,,,600.811028255,89.5480201003,2
546,2,,12,,,20982.588109,600.449218412,1
547,5,,12,,,50.848938515,32.4185188007,1
548,5,,13,,,61.0069432033,39.877353298,1
549,5,,13,AV. STA. CRUZ DEODATO,PARQUE SOLIDARIDAD,37.2359022138,26.1746552181,1
550,5,,13,AV. STA. CRUZ DEODATO,PARQUE SOLIDARIDAD,82.2827700895,42.7457640524,1
551,5,,13,,,798.277502477,370.430889485,1
552,3,Calle Benito Juárez,13,,,347.994422533,303.343108838,2
553,3,Central,4,,,322.629379178,336.8135612,2
554,15,San Juan,13,,SUELO DE CONSERVACION,269063.064064,10763.0307446,6
555,3,Avenida del IMAN,4,AV. DEL IMAN Y CIUDAD UNIVERSITARIA,TRIANGULOS,916.904001752,399.713281024,2
556,6,,4,AV. CANAL DE MIRAMONTES Y LAS BOMBAS,ALAMEDA SUR,725.343806585,137.188146419,3
557,5,,4,"JOSE AZUETA, CALZ. DE LA VERGEN Y PEDRO SAINZ",SECRETARIA DE MARINA,282.278733327,128.189664679,1
558,8,CUAUHTMOC,13,SEVERINO CENICEROS ESQUINA EMILIANO ZAPATA BARRIO SAN MATEO,JARDIN MUSEO REGIONAL,125.633753271,44.9808833958,4
559,10,Sonido Trece,13,AV. SAN RAFAEL ATLIXCO ENTRE BLAS CORRAL Y RIACHUELO SERPENTINO BA. ASUNCION Y COLONIA SANTA CECILIA,ANDADOR ECOLOGICO SAN RAFAEL ATLIXCO,47.7288097427,38.1086215537,2
560,8,Zempoala,4,"AV. AMACUZAC, ENTRE QUINCEO Y C. ZEMPOALA",DEPOTIVO POPULAR HERMOSILLO,1500.26298387,157.665931059,4
561,8,Morelos,13,,,28.319648939,25.4491329444,4
562,1,NINGUNO,13,,,17614.6157323,624.197369157,1
563,3,Antonio Centeno,13,,,108.227604878,130.285591573,2
564,3,José Nava,13,,,189.626683461,206.86518404,2
565,8,Gabriela Mistral,13,,SUELO DE CONSERVACION,5950.10056028,330.36284127,4
566,5,,4,"JOSE AZUETA, CALZ. DE LA VERGEN Y PEDRO SAINZ",SECRETARIA DE MARINA,4308.18275168,507.342051826,1
567,3,Oriental,4,,GLORIETA,317.670172533,377.841422304,2
568,7,Oriental,4,,,1328.47698691,166.103130455,1
569,8,Francisco I. Madero,13,FRANCISCO I. MADERO  ENTRE HIDALGO Y NICOLAS BRAVO BARRIO ASUNCION,JARDIN PRINCIPAL DELEGACION,114.945830652,51.6095058057,4
570,7,,4,,,96.029182915,66.6014826126,1
571,7,,4,,,94.6757418739,77.3797970002,1
572,3,Cráter Aristarco,13,,CAMELLON AV. MAR DE LLUVIAS,894.907316139,509.373092998,2
573,3,Carlota Armero,4,DE CALZ. DEL HUESO A AV. MANUELA SAENZ,CAMELLON AV. CAFETALES,261.132701701,150.6456449,2
574,3,Cafetales,4,,,1025.56714103,536.294794803,2
575,7,,4,,,84.7060894687,65.9213622561,1
576,8,Cenicienta,13,,,374.040578126,76.79550891,4
577,8,,13,,,398.42385653,86.98741677,4
578,5,Río Churubusco,4,,,74682.5417272,4868.74802075,1
579,8,6 DE MARIQUITA SNCHEZ,4,"MARIQUITA SANCHEZ, DECIMO ANDADOR",DEPORTIVO CTM 6,108.643886735,40.0975810387,4
580,3,Avenida Rio Churubusco,4,CANAL NACIONAL,PARQUE DEL RIO,933.375214968,166.068335143,2
581,8,PRIMER RETORNO,4,ROSARIO CASTELLANOS,JARDIN,2786.74697264,331.03732158,4
582,8,TLALTECUHTLI,4,DE EJE 10 SUR A AV. DEL IMAN,CAMELLON AV. AZTECAS,55.6203881322,49.9645576813,4
583,8,Ocosingo,4,,,8813.89036471,380.246369872,4
584,3,Circuito Fuentes del Pedregal,14,,CAMELLON CENTRAL FUENTES DEL PEDREGAL,749.571162834,179.357432606,2
585,10,Retorno 59,4,,,58.1427347896,80.1916164606,2
586,5,,9,,,26.6520000058,23.24709722,1
587,2,3ra. Cerrada Forestal,9,,CERRO DE LA ESTRELLA,13353.4174215,533.995486008,1
588,12,Miguel Hidalgo,9,,,135.822131499,125.264670348,4
589,5,San Pedro,9,,,61.9114227348,37.7002811902,1
590,3,Periférico,14,,CAMELLON ANILLO PERIFERICO (Blvd. ADOLFO LOPEZ MAT,3488.13693337,292.074213708,2
591,8,Emiliano Zapata,9,,,32005.9009699,1511.55948942,4
592,5,Elisa Acuña Rosete,9,,,31.497818191,34.8716241202,1
593,8,Pipila,9,,,14879.4936225,1071.47284724,4
594,10,Camino a Santa Teresa,14,,BOSQUE DE TLALPAN,2858.38598174,271.460543436,2
595,21,,14,,BOSQUE DE TLALPAN,6253.83301752,477.556043626,5
596,10,Av. de las Torres,14,,,1464.42795796,165.378733481,2
597,10,Av. de las Torres,14,,,564.041710575,94.6431071209,2
598,10,Venustiano Carranza,14,,,378.113131398,92.1986779973,2
599,3,Montaña de Amayo,14,,CAMELLON CENTRAL PASEO DEL PEDREGAL,925.367492633,291.085040696,2
600,3,Maní,14,,CAMELLON AV. MANI,817.254469931,269.029983835,2
601,5,,14,,RESERVA ECOLOGICA,1723.72819366,246.948935305,1
602,3,Kinchil,14,,CAMELLON AV. TIXKOKOB,5523.23884268,486.913267208,2
603,2,,14,,,5212.53101765,308.287684126,1
604,3,El Tepozteco,14,,,472.192697227,275.780282883,2
605,3,TIXKOKOB,14,,,222.835498963,76.8047893255,2
606,8,Línea 4,14,,PARQUE,31312.8838371,897.023089797,4
607,8,Jesús Leucona,14,,JARDIN ATRIO DE IGLESIA,9929.17854413,468.097891191,4
608,3,Línea 10,14,,RESERVA ECOLOGICA,1158.6680568,316.627849145,2
